Date,tmax,tmin,rain,tmax_tomorrow
02/09/72,73,60,0,71
03/09/72,71,61,0,73
04/09/72,73,59,0,72
05/09/72,72,58,0,71
06/09/72,71,58,0,74
07/09/72,74,56,0,70
08/09/72,70,60,0,70
09/09/72,70,60,0,70
10/09/72,70,59,0,67
11/09/72,67,58,0,72
12/09/72,72,58,0,69
13/09/72,69,55,0,67
14/09/72,67,57,0,66
15/09/72,66,56,0,66
16/09/72,66,58,0,68
17/09/72,68,58,0,70
18/09/72,70,58,0,69
19/09/72,69,54,0,75
20/09/72,75,53,0,75
21/09/72,75,53,0,69
22/09/72,69,57,0,72
23/09/72,72,51,0,70
24/09/72,70,54,0,67
25/09/72,67,54,0.15,70
26/09/72,70,63,0.57,69
27/09/72,69,59,0.05,73
28/09/72,73,58,0,81
29/09/72,81,58,0,68
30/09/72,68,59,0,61
01/10/72,61,58,0,69
02/10/72,69,58,0.01,69
03/10/72,69,59,0,69
04/10/72,69,60,0,77
05/10/72,77,57,0,89
06/10/72,89,59,0,77
07/10/72,77,59,0,73
08/10/72,73,62,0,67
09/10/72,67,59,0.85,69
10/10/72,69,59,0,67
11/10/72,67,59,1.4,64
12/10/72,64,60,0.1,69
13/10/72,69,58,0.03,66
14/10/72,66,58,0.53,67
15/10/72,67,58,0.21,62
16/10/72,62,58,0.67,68
17/10/72,68,58,0.09,67
18/10/72,67,57,0,61
19/10/72,61,58,0,65
20/10/72,65,58,0,64
21/10/72,64,57,0,62
22/10/72,62,58,0,68
23/10/72,68,58,0,78
24/10/72,78,54,0,68
25/10/72,68,57,0,63
26/10/72,63,54,0,65
27/10/72,65,50,0,63
28/10/72,63,53,0,61
29/10/72,61,48,0,64
30/10/72,64,50,0,62
31/10/72,62,45,0,61
01/11/72,61,53,0,67
02/11/72,67,56,0,63
03/11/72,63,58,1,63
04/11/72,63,57,0.1,61
05/11/72,61,50,0,60
06/11/72,60,47,0,59
07/11/72,59,50,0.21,60
08/11/72,60,45,0,59
09/11/72,59,49,0.18,61
10/11/72,61,52,0.91,59
11/11/72,59,49,0.02,60
12/11/72,60,47,0,56
13/11/72,56,53,0.99,56
14/11/72,56,53,0.2,57
15/11/72,57,53,1.08,56
16/11/72,56,50,0.18,59
17/11/72,59,50,0,56
18/11/72,56,51,0.04,56
19/11/72,56,49,0.32,56
20/11/72,56,45,0,56
21/11/72,56,48,0,60
22/11/72,60,45,0.01,56
23/11/72,56,46,0,56
24/11/72,56,47,0,58
25/11/72,58,44,0,56
26/11/72,56,44,0,60
27/11/72,60,44,0,60
28/11/72,60,44,0,59
29/11/72,59,47,0,55
30/11/72,55,44,0,51
01/12/72,51,41,0,51
02/12/72,51,41,0,53
03/12/72,53,49,0.14,50
04/12/72,50,40,0.03,47
05/12/72,47,35,0.01,50
06/12/72,50,39,0.4,47
07/12/72,47,38,0.19,39
08/12/72,39,27,0,38
09/12/72,38,26,0,40
10/12/72,40,27,0,43
11/12/72,43,26,0,43
12/12/72,43,32,0.01,43
13/12/72,43,30,0,41
14/12/72,41,31,0,41
15/12/72,41,33,0,44
16/12/72,44,37,0.29,53
17/12/72,53,43,0.66,57
18/12/72,57,46,0.5,59
19/12/72,59,49,0.06,57
20/12/72,57,49,0,55
21/12/72,55,48,0,55
22/12/72,55,47,0.05,52
23/12/72,52,47,0.04,61
24/12/72,61,47,0,61
25/12/72,61,45,0,54
26/12/72,54,43,0,52
27/12/72,52,45,0.13,54
28/12/72,54,42,0,53
29/12/72,53,38,0,53
30/12/72,53,37,0,61
31/12/72,61,39,0,59
01/01/73,59,39,0,52
02/01/73,52,37,0,49
03/01/73,49,38,0,51
04/01/73,51,36,0,47
05/01/73,47,35,0,46
06/01/73,46,34,0,45
07/01/73,45,32,0,48
08/01/73,48,40,1.12,50
09/01/73,50,46,0.64,53
10/01/73,53,47,0.02,55
11/01/73,55,50,0.88,59
12/01/73,59,51,0.23,53
13/01/73,53,50,0,59
14/01/73,59,50,0,55
15/01/73,55,49,0.02,55
16/01/73,55,50,1.62,53
17/01/73,53,48,0.81,53
18/01/73,53,47,0.95,50
19/01/73,50,43,0,50
20/01/73,50,38,0.05,48
21/01/73,48,43,0.18,56
22/01/73,56,40,0,52
23/01/73,52,35,0,50
24/01/73,50,40,0.21,50
25/01/73,50,44,0.15,48
26/01/73,48,35,0,50
27/01/73,50,38,0,53
28/01/73,53,40,0,55
29/01/73,55,42,0.34,54
30/01/73,54,44,0.09,56
31/01/73,56,46,0.06,57
01/02/73,57,43,0,56
02/02/73,56,48,0,54
03/02/73,54,49,0.24,58
04/02/73,58,48,0.08,60
05/02/73,60,47,0.16,55
06/02/73,55,51,1.18,58
07/02/73,58,51,0,58
08/02/73,58,51,0,58
09/02/73,58,50,0.8,56
10/02/73,56,50,0.27,55
11/02/73,55,48,0.15,53
12/02/73,53,48,0.53,58
13/02/73,58,49,0.06,55
14/02/73,55,49,0.47,57
15/02/73,57,44,0,57
16/02/73,57,46,0,60
17/02/73,60,45,0,59
18/02/73,59,46,0,62
19/02/73,62,42,0,63
20/02/73,63,46,0,65
21/02/73,65,48,0,60
22/02/73,60,47,0,62
23/02/73,62,46,0,61
24/02/73,61,53,0.14,62
25/02/73,62,52,0,58
26/02/73,58,53,0.74,58
27/02/73,58,53,1.12,60
28/02/73,60,50,0,58
01/03/73,58,47,0,58
02/03/73,58,43,0,55
03/03/73,55,46,0.43,53
04/03/73,53,42,0.05,57
05/03/73,57,40,0,57
06/03/73,57,48,0.29,55
07/03/73,55,42,0.26,57
08/03/73,57,45,0.11,59
09/03/73,59,49,0,57
10/03/73,57,50,0.15,57
11/03/73,57,44,0,62
12/03/73,62,47,0,58
13/03/73,58,48,0,64
14/03/73,64,45,0,60
15/03/73,60,45,0,57
16/03/73,57,48,0,53
17/03/73,53,45,0.04,56
18/03/73,56,39,0,54
19/03/73,54,47,0.57,53
20/03/73,53,45,0.01,54
21/03/73,54,45,0.33,57
22/03/73,57,40,0,61
23/03/73,61,42,0,59
24/03/73,59,43,0,57
25/03/73,57,51,0,57
26/03/73,57,51,0,60
27/03/73,60,47,0,59
28/03/73,59,47,0,57
29/03/73,57,42,0,54
30/03/73,54,48,0.54,56
31/03/73,56,47,0,58
01/04/73,58,45,0,68
02/04/73,68,45,0,74
03/04/73,74,52,0,73
04/04/73,73,54,0,62
05/04/73,62,49,0,60
06/04/73,60,50,0,70
07/04/73,70,49,0,75
08/04/73,75,49,0,65
09/04/73,65,52,0,71
10/04/73,71,56,0,63
11/04/73,63,53,0,60
12/04/73,60,51,0,60
13/04/73,60,51,0.03,61
14/04/73,61,48,0,59
15/04/73,59,50,0,60
16/04/73,60,52,0.01,60
17/04/73,60,50,0.01,58
18/04/73,58,44,0,62
19/04/73,62,49,0,70
20/04/73,70,51,0,75
21/04/73,75,49,0,75
22/04/73,75,49,0,65
23/04/73,65,50,0,73
24/04/73,73,50,0,74
25/04/73,74,52,0,64
26/04/73,64,49,0,61
27/04/73,61,50,0,58
28/04/73,58,50,0,61
29/04/73,61,50,0,65
30/04/73,65,49,0,60
01/05/73,60,49,0,59
02/05/73,59,48,0,60
03/05/73,60,51,0,58
04/05/73,58,50,0.02,62
05/05/73,62,49,0,59
06/05/73,59,50,0,60
07/05/73,60,51,0,68
08/05/73,68,48,0,63
09/05/73,63,50,0,77
10/05/73,77,51,0,76
11/05/73,76,53,0,67
12/05/73,67,51,0,67
13/05/73,67,50,0,68
14/05/73,68,55,0,69
15/05/73,69,55,0,68
16/05/73,68,54,0,72
17/05/73,72,53,0,65
18/05/73,65,53,0,60
19/05/73,60,53,0,60
20/05/73,60,53,0,68
21/05/73,68,53,0,61
22/05/73,61,54,0,66
23/05/73,66,55,0,71
24/05/73,71,58,0.03,63
25/05/73,63,55,0,65
26/05/73,65,53,0,75
27/05/73,75,55,0,91
28/05/73,91,60,0,74
29/05/73,74,59,0,71
30/05/73,71,58,0,69
31/05/73,69,58,0,68
01/06/73,68,55,0,67
02/06/73,67,54,0,69
03/06/73,69,54,0,68
04/06/73,68,54,0,73
05/06/73,73,53,0,81
06/06/73,81,56,0,83
07/06/73,83,58,0,94
08/06/73,94,62,0,73
09/06/73,73,57,0,67
10/06/73,67,55,0,66
11/06/73,66,55,0,67
12/06/73,67,57,0,64
13/06/73,64,56,0,66
14/06/73,66,54,0,65
15/06/73,65,53,0,64
16/06/73,64,55,0,68
17/06/73,68,54,0,72
18/06/73,72,52,0,80
19/06/73,80,58,0,94
20/06/73,94,58,0,89
21/06/73,89,56,0,66
22/06/73,66,56,0,65
23/06/73,65,57,0,68
24/06/73,68,56,0,78
25/06/73,78,60,0,88
26/06/73,88,63,0,81
27/06/73,81,59,0,73
28/06/73,73,57,0,63
29/06/73,63,55,0,64
30/06/73,64,53,0,74
01/07/73,74,52,0,64
02/07/73,64,53,0,71
03/07/73,71,55,0,86
04/07/73,86,55,0,68
05/07/73,68,57,0,68
06/07/73,68,56,0,67
07/07/73,67,54,0,70
08/07/73,70,55,0,76
09/07/73,76,56,0,71
10/07/73,71,56,0,70
11/07/73,70,56,0,69
12/07/73,69,54,0,73
13/07/73,73,56,0,71
14/07/73,71,57,0,69
15/07/73,69,59,0,69
16/07/73,69,59,0,68
17/07/73,68,57,0,65
18/07/73,65,56,0,66
19/07/73,66,58,0,68
20/07/73,68,59,0,69
21/07/73,69,57,0,72
22/07/73,72,57,0,67
23/07/73,67,53,0,77
24/07/73,77,54,0,92
25/07/73,92,58,0,86
26/07/73,86,58,0,71
27/07/73,71,57,0,67
28/07/73,67,58,0,67
29/07/73,67,56,0,69
30/07/73,69,57,0,72
31/07/73,72,56,0,66
01/08/73,66,55,0,68
02/08/73,68,54,0,70
03/08/73,70,55,0,67
04/08/73,67,54,0,71
05/08/73,71,57,0,66
06/08/73,66,59,0,68
07/08/73,68,59,0,68
08/08/73,68,58,0,67
09/08/73,67,57,0,72
10/08/73,72,57,0,66
11/08/73,66,55,0,64
12/08/73,64,55,0,74
13/08/73,74,54,0,73
14/08/73,73,55,0,65
15/08/73,65,54,0,70
16/08/73,70,50,0,63
17/08/73,63,51,0,65
18/08/73,65,53,0,66
19/08/73,66,51,0,69
20/08/73,69,53,0,65
21/08/73,65,53,0,64
22/08/73,64,54,0,65
23/08/73,65,54,0,68
24/08/73,68,54,0,66
25/08/73,66,54,0,70
26/08/73,70,55,0,63
27/08/73,63,54,0,80
28/08/73,80,52,0,71
29/08/73,71,55,0,64
30/08/73,64,54,0,61
31/08/73,61,55,0,72
01/09/73,72,52,0,67
02/09/73,67,53,0,66
03/09/73,66,53,0,66
04/09/73,66,52,0,66
05/09/73,66,57,0,71
06/09/73,71,57,0,71
07/09/73,71,58,0,82
08/09/73,82,57,0,75
09/09/73,75,57,0,70
10/09/73,70,59,0,64
11/09/73,64,56,0,63
12/09/73,63,54,0,60
13/09/73,60,53,0,63
14/09/73,63,56,0,62
15/09/73,62,53,0,62
16/09/73,62,55,0,63
17/09/73,63,57,0,66
18/09/73,66,57,0,70
19/09/73,70,61,0,69
20/09/73,69,58,0.35,69
21/09/73,69,56,0,69
22/09/73,69,59,0.04,67
23/09/73,67,59,0,68
24/09/73,68,58,0.03,74
25/09/73,74,55,0,81
26/09/73,81,53,0,89
27/09/73,89,58,0,86
28/09/73,86,57,0,67
29/09/73,67,52,0,65
30/09/73,65,55,0,64
01/10/73,64,54,0,64
02/10/73,64,53,0,71
03/10/73,71,50,0,75
04/10/73,75,49,0,70
05/10/73,70,46,0,65
06/10/73,65,55,0.08,59
07/10/73,59,51,0.59,58
08/10/73,58,51,0.19,65
09/10/73,65,54,0,68
10/10/73,68,49,0,68
11/10/73,68,49,0,72
12/10/73,72,50,0,76
13/10/73,76,53,0,77
14/10/73,77,54,0,61
15/10/73,61,52,0,73
16/10/73,73,51,0,73
17/10/73,73,52,0,63
18/10/73,63,52,0,68
19/10/73,68,52,0.02,70
20/10/73,70,57,0,69
21/10/73,69,61,0.02,66
22/10/73,66,56,0.45,62
23/10/73,62,52,0,62
24/10/73,62,46,0,64
25/10/73,64,52,0,65
26/10/73,65,47,0,66
27/10/73,66,49,0,69
28/10/73,69,51,0,70
29/10/73,70,49,0,81
30/10/73,81,58,0,76
31/10/73,76,52,0,61
01/11/73,61,51,0,59
02/11/73,59,45,0,58
03/11/73,58,44,0,57
04/11/73,57,42,0,56
05/11/73,56,48,2.06,65
06/11/73,65,55,0.64,62
07/11/73,62,58,0,67
08/11/73,67,55,0,63
09/11/73,63,55,0.21,63
10/11/73,63,59,0.49,63
11/11/73,63,58,0.84,60
12/11/73,60,52,0.16,58
13/11/73,58,51,0.03,59
14/11/73,59,50,0,59
15/11/73,59,50,0,60
16/11/73,60,54,0.66,59
17/11/73,59,51,0.45,55
18/11/73,55,46,0,55
19/11/73,55,42,0,55
20/11/73,55,44,0.26,53
21/11/73,53,41,0,50
22/11/73,50,44,0.2,51
23/11/73,51,43,0.01,57
24/11/73,57,46,0.02,54
25/11/73,54,47,0.14,53
26/11/73,53,40,0,56
27/11/73,56,48,0,58
28/11/73,58,43,0,57
29/11/73,57,48,0.12,57
30/11/73,57,51,1.13,54
01/12/73,54,45,0.12,53
02/12/73,53,37,0,53
03/12/73,53,43,0,50
04/12/73,50,43,0,51
05/12/73,51,43,0,55
06/12/73,55,44,0,51
07/12/73,51,43,0,58
08/12/73,58,44,0,52
09/12/73,52,43,0,50
10/12/73,50,40,0,57
11/12/73,57,43,0.31,54
12/12/73,54,45,0,54
13/12/73,54,45,0.25,52
14/12/73,52,45,0,54
15/12/73,54,44,0,53
16/12/73,53,43,0,58
17/12/73,58,44,0.13,57
18/12/73,57,42,0,53
19/12/73,53,41,0,59
20/12/73,59,43,0,60
21/12/73,60,48,0.58,53
22/12/73,53,46,0.01,52
23/12/73,52,44,0,53
24/12/73,53,43,0,53
25/12/73,53,50,0.01,52
26/12/73,52,48,1.76,57
27/12/73,57,52,0.34,58
28/12/73,58,52,0.02,56
29/12/73,56,48,0.21,56
30/12/73,56,42,0,51
31/12/73,51,43,0.25,51
01/01/74,51,39,0,45
02/01/74,45,36,0,46
03/01/74,46,37,1.4,45
04/01/74,45,36,0.16,45
05/01/74,45,38,0.2,45
06/01/74,45,37,0.26,48
07/01/74,48,36,0.05,49
08/01/74,49,33,0,47
09/01/74,47,33,0,49
10/01/74,49,38,0,50
11/01/74,50,41,0.06,58
12/01/74,58,46,0,58
13/01/74,58,45,0,58
14/01/74,58,45,0.3,63
15/01/74,63,54,0,59
16/01/74,59,54,0.53,60
17/01/74,60,50,0.02,60
18/01/74,60,52,0.15,55
19/01/74,55,50,0.02,52
20/01/74,52,46,0,56
21/01/74,56,40,0,63
22/01/74,63,37,0,65
23/01/74,65,38,0,64
24/01/74,64,47,0,55
25/01/74,55,45,0,60
26/01/74,60,41,0,57
27/01/74,57,37,0,53
28/01/74,53,44,0,53
29/01/74,53,41,0,51
30/01/74,51,47,0,53
31/01/74,53,46,0.23,57
01/02/74,57,45,0.18,57
02/02/74,57,41,0,56
03/02/74,56,42,0,55
04/02/74,55,40,0,60
05/02/74,60,40,0,60
06/02/74,60,43,0,62
07/02/74,62,39,0,60
08/02/74,60,44,0,58
09/02/74,58,40,0,59
10/02/74,59,41,0,51
11/02/74,51,47,0,52
12/02/74,52,43,0.23,50
13/02/74,50,37,0,55
14/02/74,55,43,0,55
15/02/74,55,44,0,55
16/02/74,55,44,0.14,52
17/02/74,52,40,0,52
18/02/74,52,45,0.08,57
19/02/74,57,46,0.72,56
20/02/74,56,40,0,52
21/02/74,52,42,0.06,55
22/02/74,55,40,0,62
23/02/74,62,38,0,59
24/02/74,59,39,0,59
25/02/74,59,43,0,55
26/02/74,55,48,0.07,57
27/02/74,57,45,0,56
28/02/74,56,52,0.42,60
01/03/74,60,48,0.58,52
02/03/74,52,41,0.45,54
03/03/74,54,41,0.19,55
04/03/74,55,40,0,56
05/03/74,56,47,0,53
06/03/74,53,48,0,50
07/03/74,50,43,0.3,55
08/03/74,55,37,0,56
09/03/74,56,41,0,59
10/03/74,59,45,0.07,56
11/03/74,56,50,0.11,60
12/03/74,60,47,0.02,60
13/03/74,60,43,0,65
14/03/74,65,49,0,65
15/03/74,65,49,0,64
16/03/74,64,53,0,62
17/03/74,62,51,0,62
18/03/74,62,49,0,65
19/03/74,65,45,0,60
20/03/74,60,47,0,55
21/03/74,55,51,0,55
22/03/74,55,49,0,56
23/03/74,56,49,0,57
24/03/74,57,48,0,56
25/03/74,56,50,0.56,61
26/03/74,61,55,0.02,60
27/03/74,60,52,0.92,63
28/03/74,63,53,0.32,62
29/03/74,62,56,0.39,58
30/03/74,58,50,0.08,58
31/03/74,58,48,0.18,57
01/04/74,57,50,2.03,57
02/04/74,57,47,0,59
03/04/74,59,44,0,66
04/04/74,66,45,0,63
05/04/74,63,51,0.02,62
06/04/74,62,47,0,66
07/04/74,66,45,0,59
08/04/74,59,49,0.04,56
09/04/74,56,47,0.31,59
10/04/74,59,43,0,63
11/04/74,63,45,0,75
12/04/74,75,48,0,74
13/04/74,74,48,0,70
14/04/74,70,48,0,59
15/04/74,59,49,0,68
16/04/74,68,46,0,55
17/04/74,55,50,0,58
18/04/74,58,49,0.06,59
19/04/74,59,45,0,63
20/04/74,63,47,0,60
21/04/74,60,47,0,57
22/04/74,57,49,0,54
23/04/74,54,47,0.43,56
24/04/74,56,45,0.22,57
25/04/74,57,45,0.01,58
26/04/74,58,50,0.09,61
27/04/74,61,46,0,74
28/04/74,74,48,0,76
29/04/74,76,50,0,57
30/04/74,57,50,0,56
01/05/74,56,49,0,56
02/05/74,56,49,0,61
03/05/74,61,50,0,60
04/05/74,60,51,0,56
05/05/74,56,50,0,60
06/05/74,60,51,0,63
07/05/74,63,52,0,63
08/05/74,63,50,0,60
09/05/74,60,51,0,73
10/05/74,73,50,0,65
11/05/74,65,50,0,60
12/05/74,60,49,0,59
13/05/74,59,48,0,62
14/05/74,62,49,0,60
15/05/74,60,50,0,59
16/05/74,59,44,0,57
17/05/74,57,48,0,57
18/05/74,57,46,0,60
19/05/74,60,46,0,58
20/05/74,58,48,0,62
21/05/74,62,48,0,64
22/05/74,64,50,0,65
23/05/74,65,51,0,68
24/05/74,68,52,0,71
25/05/74,71,51,0,86
26/05/74,86,56,0,63
27/05/74,63,53,0,58
28/05/74,58,51,0,60
29/05/74,60,50,0,68
30/05/74,68,49,0,60
31/05/74,60,52,0,64
01/06/74,64,53,0,63
02/06/74,63,52,0,62
03/06/74,62,52,0,67
04/06/74,67,52,0,67
05/06/74,67,58,0,68
06/06/74,68,57,0,68
07/06/74,68,53,0,76
08/06/74,76,54,0,71
09/06/74,71,53,0,64
10/06/74,64,51,0,62
11/06/74,62,51,0,60
12/06/74,60,51,0,62
13/06/74,62,53,0,65
14/06/74,65,54,0,64
15/06/74,64,56,0,63
16/06/74,63,55,0,66
17/06/74,66,56,0,65
18/06/74,65,57,0.08,67
19/06/74,67,57,0,72
20/06/74,72,54,0,70
21/06/74,70,55,0,63
22/06/74,63,55,0,60
23/06/74,60,53,0,60
24/06/74,60,53,0,66
25/06/74,66,53,0,65
26/06/74,65,53,0,70
27/06/74,70,52,0,83
28/06/74,83,57,0,73
29/06/74,73,56,0,60
30/06/74,60,56,0,66
01/07/74,66,55,0,68
02/07/74,68,53,0,68
03/07/74,68,54,0,67
04/07/74,67,54,0,66
05/07/74,66,53,0,61
06/07/74,61,55,0,63
07/07/74,63,53,0,65
08/07/74,65,58,0.78,64
09/07/74,64,56,0.01,63
10/07/74,63,56,0.01,66
11/07/74,66,52,0,70
12/07/74,70,54,0,67
13/07/74,67,55,0,72
14/07/74,72,54,0,64
15/07/74,64,54,0,67
16/07/74,67,55,0,67
17/07/74,67,57,0,72
18/07/74,72,57,0,73
19/07/74,73,57,0,72
20/07/74,72,57,0,69
21/07/74,69,55,0,75
22/07/74,75,55,0,75
23/07/74,75,54,0,86
24/07/74,86,58,0,84
25/07/74,84,64,0,77
26/07/74,77,60,0,72
27/07/74,72,59,0,68
28/07/74,68,58,0,67
29/07/74,67,56,0,66
30/07/74,66,56,0,66
31/07/74,66,57,0,72
01/08/74,72,56,0,71
02/08/74,71,56,0,68
03/08/74,68,57,0,70
04/08/74,70,58,0,73
05/08/74,73,59,0,76
06/08/74,76,58,0,67
07/08/74,67,56,0,72
08/08/74,72,56,0,72
09/08/74,72,57,0,70
10/08/74,70,58,0,70
11/08/74,70,58,0,70
12/08/74,70,58,0,68
13/08/74,68,57,0,72
14/08/74,72,56,0,64
15/08/74,64,56,0,65
16/08/74,65,56,0,66
17/08/74,66,55,0,68
18/08/74,68,52,0,73
19/08/74,73,53,0,78
20/08/74,78,57,0,83
21/08/74,83,54,0,77
22/08/74,77,56,0,74
23/08/74,74,56,0,71
24/08/74,71,55,0,71
25/08/74,71,56,0,68
26/08/74,68,56,0,63
27/08/74,63,55,0,61
28/08/74,61,57,0,60
29/08/74,60,56,0,62
30/08/74,62,57,0,65
31/08/74,65,57,0,67
01/09/74,67,56,0,66
02/09/74,66,54,0,68
03/09/74,68,56,0,71
04/09/74,71,56,0,80
05/09/74,80,53,0,80
06/09/74,80,58,0,69
07/09/74,69,55,0,69
08/09/74,69,56,0,75
09/09/74,75,58,0,80
10/09/74,80,57,0,94
11/09/74,94,57,0,72
12/09/74,72,55,0,71
13/09/74,71,58,0,71
14/09/74,71,58,0,65
15/09/74,65,55,0,65
16/09/74,65,55,0,70
17/09/74,70,54,0,68
18/09/74,68,55,0,66
19/09/74,66,57,0,69
20/09/74,69,56,0,68
21/09/74,68,58,0,66
22/09/74,66,57,0,70
23/09/74,70,57,0,69
24/09/74,69,56,0,72
25/09/74,72,58,0,67
26/09/74,67,61,0,71
27/09/74,71,60,0,70
28/09/74,70,57,0,74
29/09/74,74,57,0,81
30/09/74,81,57,0,77
01/10/74,77,57,0,75
02/10/74,75,63,0.01,72
03/10/74,72,60,0,71
04/10/74,71,58,0,73
05/10/74,73,54,0,78
06/10/74,78,53,0,68
07/10/74,68,54,0.01,72
08/10/74,72,61,0,68
09/10/74,68,61,0,70
10/10/74,70,59,0,75
11/10/74,75,56,0,81
12/10/74,81,62,0,82
13/10/74,82,54,0,79
14/10/74,79,55,0,81
15/10/74,81,55,0,87
16/10/74,87,56,0,84
17/10/74,84,61,0,83
18/10/74,83,57,0,70
19/10/74,70,58,0,70
20/10/74,70,56,0,77
21/10/74,77,48,0,70
22/10/74,70,50,0,67
23/10/74,67,61,0,70
24/10/74,70,61,0,70
25/10/74,70,56,0,70
26/10/74,70,58,0,69
27/10/74,69,60,0.36,65
28/10/74,65,58,0.09,66
29/10/74,66,51,0,63
30/10/74,63,55,0.14,63
31/10/74,63,53,0.13,66
01/11/74,66,51,0,67
02/11/74,67,48,0,67
03/11/74,67,48,0,63
04/11/74,63,49,0,66
05/11/74,66,49,0,70
06/11/74,70,48,0,63
07/11/74,63,54,0.38,64
08/11/74,64,49,0,64
09/11/74,64,45,0,64
10/11/74,64,54,0,70
11/11/74,70,49,0,70
12/11/74,70,56,0,73
13/11/74,73,56,0,61
14/11/74,61,56,0,59
15/11/74,59,56,0,59
16/11/74,59,55,0,62
17/11/74,62,56,0.03,63
18/11/74,63,55,0.13,63
19/11/74,63,47,0,67
20/11/74,67,51,0,63
21/11/74,63,55,0.09,61
22/11/74,61,46,0,61
23/11/74,61,45,0,65
24/11/74,65,43,0.01,67
25/11/74,67,48,0,63
26/11/74,63,43,0,61
27/11/74,61,45,0,66
28/11/74,66,42,0,65
29/11/74,65,44,0,61
30/11/74,61,44,0,60
01/12/74,60,47,0,58
02/12/74,58,53,0.66,62
03/12/74,62,56,0.39,62
04/12/74,62,51,0,61
05/12/74,61,48,0,62
06/12/74,62,50,0,60
07/12/74,60,47,0,61
08/12/74,61,48,0,54
09/12/74,54,46,0,54
10/12/74,54,43,0,55
11/12/74,55,50,0.01,59
12/12/74,59,51,0,60
13/12/74,60,46,0,57
14/12/74,57,50,0.02,58
15/12/74,58,48,0,59
16/12/74,59,48,0,63
17/12/74,63,46,0,58
18/12/74,58,41,0,58
19/12/74,58,39,0,55
20/12/74,55,45,0,59
21/12/74,59,42,0,58
22/12/74,58,44,0,58
23/12/74,58,38,0,55
24/12/74,55,39,0,56
25/12/74,56,36,0,57
26/12/74,57,40,0,56
27/12/74,56,52,0.79,57
28/12/74,57,45,0.06,58
29/12/74,58,43,0,56
30/12/74,56,43,0,62
31/12/74,62,44,0,53
01/01/75,53,37,0,57
02/01/75,57,43,0,55
03/01/75,55,38,0,60
04/01/75,60,46,0.06,57
05/01/75,57,42,0.01,57
06/01/75,57,52,0.71,58
07/01/75,58,52,0.16,57
08/01/75,57,50,0.35,54
09/01/75,54,43,0,60
10/01/75,60,47,0,58
11/01/75,58,45,0,59
12/01/75,59,40,0,59
13/01/75,59,47,0,63
14/01/75,63,47,0,57
15/01/75,57,41,0,58
16/01/75,58,39,0,61
17/01/75,61,42,0,60
18/01/75,60,43,0,55
19/01/75,55,40,0,58
20/01/75,58,40,0,63
21/01/75,63,38,0,58
22/01/75,58,43,0,63
23/01/75,63,40,0,63
24/01/75,63,43,0,59
25/01/75,59,41,0,55
26/01/75,55,45,0.01,56
27/01/75,56,36,0,53
28/01/75,53,35,0.03,52
29/01/75,52,37,0,50
30/01/75,50,32,0,52
31/01/75,52,42,0.63,55
01/02/75,55,48,0.08,55
02/02/75,55,47,0.45,56
03/02/75,56,45,0.15,54
04/02/75,54,48,0.15,58
05/02/75,58,48,0.02,57
06/02/75,57,49,0.09,60
07/02/75,60,52,0.14,62
08/02/75,62,55,0.44,60
09/02/75,60,51,0.28,58
10/02/75,58,48,0.06,58
11/02/75,58,47,0,57
12/02/75,57,49,0.63,59
13/02/75,59,49,0.38,62
14/02/75,62,45,0,56
15/02/75,56,42,0,57
16/02/75,57,44,0,56
17/02/75,56,39,0,55
18/02/75,55,40,0.02,56
19/02/75,56,49,0.35,55
20/02/75,55,45,0,61
21/02/75,61,41,0,61
22/02/75,61,43,0,63
23/02/75,63,38,0,63
24/02/75,63,41,0,58
25/02/75,58,44,0,55
26/02/75,55,46,0,65
27/02/75,65,48,0,67
28/02/75,67,49,0,59
01/03/75,59,51,0.03,62
02/03/75,62,51,0.02,70
03/03/75,70,45,0,60
04/03/75,60,50,0.04,59
05/03/75,59,52,0.2,63
06/03/75,63,51,0.03,62
07/03/75,62,56,0.6,60
08/03/75,60,48,0.5,56
09/03/75,56,50,0.08,53
10/03/75,53,46,0.49,60
11/03/75,60,46,0,58
12/03/75,58,47,0,53
13/03/75,53,40,1.07,56
14/03/75,56,42,0,55
15/03/75,55,48,0.37,56
16/03/75,56,47,0.03,60
17/03/75,60,47,0,62
18/03/75,62,52,0,59
19/03/75,59,49,0.01,57
20/03/75,57,42,0,54
21/03/75,54,46,0.95,56
22/03/75,56,47,0.1,59
23/03/75,59,50,0.13,61
24/03/75,61,52,0.35,62
25/03/75,62,50,0.08,62
26/03/75,62,46,0,62
27/03/75,62,43,0,60
28/03/75,60,45,0,69
29/03/75,69,42,0,62
30/03/75,62,44,0,61
31/03/75,61,47,0,60
01/04/75,60,46,0,57
02/04/75,57,48,0,56
03/04/75,56,49,0.17,52
04/04/75,52,44,0.96,51
05/04/75,51,44,0.15,55
06/04/75,55,44,0.07,52
07/04/75,52,44,0.22,54
08/04/75,54,45,0,59
09/04/75,59,42,0,56
10/04/75,56,49,0,61
11/04/75,61,46,0,65
12/04/75,65,47,0,58
13/04/75,58,50,0,54
14/04/75,54,47,0.06,56
15/04/75,56,44,0.01,57
16/04/75,57,45,0,58
17/04/75,58,40,0,58
18/04/75,58,50,0,61
19/04/75,61,51,0,69
20/04/75,69,47,0,58
21/04/75,58,50,0,56
22/04/75,56,50,0,61
23/04/75,61,49,0.01,59
24/04/75,59,51,0.06,57
